,Source,PX,PY,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14
9797,20191128_191028_HDR_2.jpg,114,80,2.0,3.0,1.358025,0.997635,2.0,0.485598,-0.12253199999999999,6.0,3.0,2.049383,1.7420099999999998,58.0,-0.9970040000000001,-6.950589
19107,20191128_191349_HDR_2.jpg,111,40,4.0,46.0,-5.024691000000001,11.518075,4.0,-0.152368,-2.515812,16.0,43.0,-4.024691000000001,11.394145,58.0,-1.019755,-5.7428040000000005
17570,20191128_192922_HDR_2.jpg,110,22,0.0,13.0,-1.567901,2.845565,0.0,0.468404,0.10461199999999998,3.0,24.0,-8.320988,6.2634099999999995,55.0,-1.011204,-5.008255999999999
19983,Control_A_-4.08.jpg,294,163,0.0,19.0,-1.740741,4.334125,0.0,0.916983,1.2448190000000001,17.0,27.0,-1.987654,8.920076,81.0,-1.1516790000000001,-6.123536
4839,Control_2_Bregma_-3.12_PS_(1x).jpg,132,86,3.0,31.0,-5.45679,9.32943,3.0,-0.276019,-1.168158,10.0,30.0,-3.753086,10.320219999999999,59.0,-1.033557,-5.48731
9744,Control_A_-4.08.jpg,222,15,25.0,34.0,19.061728,13.270543,25.0,-0.557059,-1.37835,84.0,33.0,34.716049,26.267961,105.0,-1.186604,-4.1547730000000005
18132,Control_3_Bregma_-2.jpg,19,83,4.0,36.0,0.333333,7.760298,4.0,0.785787,0.8726299999999999,19.0,36.0,2.950617,9.368849,55.0,-0.926955,-5.1790199999999995
20390,20191128_191349_HDR_2.jpg,200,118,0.0,15.0,-0.555556,1.9626139999999999,0.0,1.388268,2.279046,5.0,18.0,-1.864198,3.7507300000000003,60.0,-1.028355,-5.813114
1356,Control_A_3-4.jpg,167,87,0.0,8.0,-0.419753,1.255744,0.0,1.974525,3.222814,0.0,15.0,-5.135802,2.660888,35.0,-0.821966,-5.044877
21298,Control_3_Bregma_-2.jpg,136,21,0.0,7.0,-1.061728,1.597418,0.0,0.964042,0.593199,3.0,10.0,-3.049383,2.54782,56.0,-1.002907,-6.779147999999999
17109,Control_A_-2.76.jpg,202,79,2.0,3.0,1.765432,0.7741439999999999,2.0,1.173634,1.8256720000000002,10.0,2.0,4.864198,2.522751,82.0,-1.12726,-6.930115
3279,20191128_192402_HDR_2.jpg,63,87,1.0,3.0,0.592593,0.81313,1.0,0.9079149999999999,-0.637799,5.0,3.0,1.2716049999999999,1.617896,52.0,-0.9511440000000001,-6.8329320000000004
4802,20191128_192315_HDR_2.jpg,104,31,1.0,5.0,0.419753,1.1744629999999998,1.0,1.013851,1.294981,5.0,4.0,1.518519,1.9379959999999998,96.0,-1.215122,-6.598043
17186,Control_2_Bregma_-3.12_PS_(1x).jpg,118,13,0.0,3.0,-0.08642000000000001,0.44989799999999996,0.0,2.739272,5.310388,5.0,7.0,0.8888889999999999,2.44949,58.0,-0.989042,-6.626919
16602,Control_A_-4.08.jpg,228,121,0.0,94.0,-5.148148,17.564773000000002,0.0,1.468415,2.65675,21.0,103.0,-2.37037,22.248565,62.0,-0.977101,-5.1485330000000005
16719,20191128_191203_HDR_2.jpg,156,76,0.0,3.0,-0.37037,0.808053,0.0,1.112223,0.9029940000000001,7.0,3.0,1.1728399999999999,1.9549880000000002,67.0,-1.063131,-6.728731
5662,Control_2_Bregma_-3.12_PS_(1x).jpg,85,86,0.0,6.0,-0.8765430000000001,1.468876,0.0,0.5992069999999999,0.664462,6.0,7.0,-0.185185,2.558506,51.0,-0.954692,-6.424462999999999
21828,Control_A_3-4.jpg,217,36,0.0,6.0,-0.493827,1.187626,0.0,0.9142030000000001,1.029533,7.0,7.0,1.1728399999999999,2.883714,47.0,-0.9153049999999999,-6.2760739999999995
17721,Control_3_Bregma_-2.jpg,87,110,0.0,15.0,-3.8271599999999997,4.634253,0.0,0.088917,-0.306656,4.0,17.0,-4.197531,6.21114,44.0,-0.9106879999999999,-6.089658
12687,Control_3_Bregma_-2.jpg,74,58,5.0,10.0,-0.259259,4.809399,5.0,-0.080481,-0.9224180000000001,10.0,11.0,-0.185185,5.466195,56.0,-0.993502,-5.0895220000000005
17403,20191128_191420_HDR_2.jpg,55,96,0.0,46.0,-3.259259,9.223933,0.0,0.326573,0.525341,5.0,50.0,-3.4567900000000003,10.737093,44.0,-0.871192,-4.512233999999999
17099,Control_3_Bregma_-2.jpg,200,109,0.0,4.0,-0.382716,0.9104049999999999,0.0,2.015431,3.291097,3.0,5.0,-0.43209899999999996,1.7980669999999999,49.0,-0.9224979999999999,-7.086238000000001
2178,Control_2_Bregma_-3.12_PS_(1x).jpg,192,46,0.0,19.0,-2.234568,3.7491449999999995,0.0,1.054075,0.914026,2.0,26.0,-6.444444,5.047919,64.0,-1.0578610000000002,-6.324882
5098,20191128_191647_HDR_2.jpg,157,115,6.0,6.0,3.666667,3.4029760000000002,6.0,-0.07896,-0.5518489999999999,34.0,6.0,11.148147999999999,11.985702999999999,77.0,-1.110539,-4.651226
2661,20191128_191203_HDR_2.jpg,167,69,0.0,16.0,-2.987654,4.503754,0.0,0.213929,-0.101255,9.0,18.0,-1.061728,6.7556020000000006,73.0,-1.101848,-6.00321
10346,20191128_192922_HDR_2.jpg,74,60,2.0,9.0,-0.074074,2.725181,2.0,0.34788800000000003,-0.02002,13.0,8.0,1.209877,4.209677,56.0,-0.988058,-5.5298110000000005
4984,20191128_191558_HDR_2.jpg,209,116,0.0,9.0,-1.9506169999999998,2.243791,0.0,0.949319,0.5752619999999999,7.0,13.0,-1.82716,5.005651,91.0,-1.192863,-6.40489
7778,Control_A_-4.08.jpg,226,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,-1.45679,3.3995260000000003,57.0,-1.004459,-5.64291
4085,Control_A_-2.76.jpg,137,130,0.0,0.0,0.0,0.0,0.0,6.797964,13.595929,3.0,7.0,-1.666667,1.699673,51.0,-0.9631629999999999,-6.637617
1883,20191128_191203_HDR_2.jpg,44,65,0.0,1.0,-0.037037,0.188853,0.0,3.326366,5.955794999999999,4.0,4.0,0.5432100000000001,1.579572,53.0,-0.953493,-6.578125999999999
4618,20191128_192402_HDR_2.jpg,143,97,0.0,7.0,-0.765432,1.49296,0.0,1.078152,1.11364,3.0,9.0,-0.975309,2.567486,58.0,-1.006604,-6.762906
17870,20191128_191647_HDR_2.jpg,192,103,1.0,2.0,0.407407,0.782175,1.0,1.185665,1.019008,5.0,2.0,1.839506,1.8084630000000002,82.0,-1.141165,-7.073546
15229,Control_2_Bregma_-3.12_PS_(1x).jpg,84,101,0.0,5.0,-0.592593,1.214905,0.0,1.422128,2.399474,5.0,9.0,-2.148148,3.6653569999999998,44.0,-0.884266,-5.690681
24021,20191128_192218_HDR_2.jpg,149,67,0.0,11.0,-1.061728,2.466295,0.0,0.740866,1.093348,20.0,27.0,-1.432099,13.831382000000001,43.0,-0.877519,-4.192537000000001
3968,20191128_192514_HDR_2.jpg,77,34,0.0,12.0,-1.2469139999999999,2.9545150000000002,0.0,0.993771,1.492243,6.0,17.0,-2.790123,4.968334,50.0,-0.9376969999999999,-4.936543
16943,20191128_191349_HDR_2.jpg,157,126,26.0,34.0,18.888889000000002,15.227492999999999,26.0,-0.48960600000000004,-1.135984,73.0,35.0,33.580247,26.461182,73.0,-0.989864,-3.2036919999999998
187,Control_A_-2.28.jpg,70,82,1.0,3.0,0.23456799999999997,1.1029879999999999,1.0,0.6389229999999999,0.376261,10.0,3.0,1.419753,2.142251,38.0,-0.811862,-5.4061639999999995
17073,Control_A_-2.28.jpg,19,124,1.0,5.0,0.23456799999999997,1.298352,1.0,0.883915,0.555819,12.0,5.0,1.45679,2.553378,33.0,-0.745272,-5.132052
18836,Control_A_-2.28.jpg,20,123,0.0,4.0,-0.62963,1.1049209999999998,0.0,1.2776809999999998,1.022888,10.0,5.0,-0.23456799999999997,2.554452,31.0,-0.730679,-5.535128
1333,20191128_191320_HDR_2.jpg,108,48,0.0,4.0,-0.296296,0.674847,0.0,1.114853,1.376276,1.0,7.0,-2.518519,1.785477,84.0,-1.173089,-6.561047
22796,20191128_191500_HDR_2.jpg,129,66,1.0,9.0,0.493827,1.483435,1.0,1.011224,-1.438534,7.0,9.0,2.135802,2.5080270000000002,89.0,-1.175123,-6.88238
23243,Control_A_3-4.jpg,257,135,6.0,29.0,0.530864,8.407942,6.0,-0.326459,-1.704543,16.0,30.0,1.54321,9.59816,54.0,-0.9830559999999999,-5.620212
18446,Control_A_3-4.jpg,271,74,0.0,11.0,-1.345679,2.299546,0.0,0.9369799999999999,0.725403,10.0,11.0,0.049382999999999996,3.9996949999999996,52.0,-0.949458,-5.956631
6450,20191128_191558_HDR_2.jpg,178,111,5.0,10.0,1.654321,3.944556,5.0,-0.045355,-0.644506,10.0,10.0,1.876543,4.301544,85.0,-1.1668690000000002,-6.173901
13678,20191128_191320_HDR_2.jpg,56,18,0.0,0.0,0.0,0.0,0.0,2.214627,4.332243,7.0,19.0,-1.45679,5.1353279999999994,69.0,-1.0683,-6.2719510000000005
1475,20191128_191647_HDR_2.jpg,159,31,0.0,24.0,-2.37037,4.673129,0.0,1.538095,2.735918,3.0,31.0,-5.888889,6.022591,80.0,-1.144159,-5.628063
5764,Control_3_Bregma_-2.jpg,81,48,0.0,11.0,-2.777778,3.421068,0.0,0.251643,-0.056884000000000004,7.0,11.0,-1.3209879999999998,4.615666,53.0,-0.972859,-5.886665
12032,Control_A_3-4.jpg,94,29,2.0,4.0,1.592593,1.0631629999999999,2.0,0.23904499999999998,-0.920741,8.0,4.0,3.098765,2.2857849999999997,43.0,-0.862308,-7.011777
17554,20191128_191203_HDR_2.jpg,74,20,1.0,5.0,-0.814815,1.757602,1.0,0.28939499999999996,-0.528386,13.0,5.0,1.814815,4.835851,74.0,-1.114359,-5.9490050000000005
19235,20191128_191420_HDR_2.jpg,70,78,0.0,61.0,-4.037037000000001,10.242063,0.0,0.035994,-0.208904,5.0,67.0,-5.950617,11.863317,45.0,-0.908969,-4.447144000000001
9205,20191128_190910_HDR_2.jpg,63,73,2.0,24.0,-3.8518519999999996,7.2010130000000006,2.0,-0.019303999999999998,-1.883403,11.0,23.0,-3.358025,7.56912,73.0,-1.1115540000000002,-5.631526
1518,20191128_191118_HDR_2.jpg,35,89,0.0,18.0,-4.592593,4.319858999999999,0.0,0.08403,-1.6974810000000002,0.0,21.0,-8.234568,5.468815,44.0,-0.940615,-5.750413
10753,Control_A_-2.28.jpg,160,38,3.0,3.0,1.888889,1.655518,3.0,0.449651,-0.350196,7.0,5.0,2.1728400000000003,2.275962,49.0,-0.9146059999999999,-6.033034
21764,Control_A_3-4.jpg,107,128,0.0,4.0,-0.283951,0.68915,0.0,1.929732,2.7703450000000003,2.0,6.0,-1.185185,1.564349,41.0,-0.856296,-6.077682
9731,20191128_192452_HDR_2.jpg,217,82,12.0,15.0,7.728395,6.954903,12.0,-0.384304,-1.0087030000000001,28.0,15.0,14.160494,11.517519,91.0,-1.171743,-4.881598
17610,20191128_192922_HDR_2.jpg,116,59,0.0,14.0,-3.246914,4.319153,0.0,0.22798000000000002,-0.27863000000000004,4.0,14.0,-2.234568,5.092409,60.0,-1.017383,-5.4782459999999995
9155,20191128_191349_HDR_2.jpg,198,95,90.0,9.0,57.876543000000005,31.841576,90.0,-0.9980479999999999,-2.712629,142.0,8.0,66.012346,41.128673,161.0,-1.295754,-4.429787
19274,20191128_191500_HDR_2.jpg,103,79,0.0,5.0,-0.44444399999999995,0.87489,0.0,1.256073,1.659876,6.0,4.0,0.246914,1.889091,78.0,-1.127502,-6.911389999999999
3872,20191128_191134_HDR_2.jpg,100,100,0.0,9.0,-0.765432,1.970596,0.0,1.364943,2.517895,5.0,13.0,-0.814815,4.1458330000000005,56.0,-0.9794709999999999,-6.0138419999999995
21199,20191128_190652_HDR_2.jpg,62,70,2.0,5.0,-0.46913599999999994,1.750389,2.0,0.291611,-1.4863469999999999,4.0,6.0,-0.604938,1.96688,90.0,-1.195934,-7.011974
22588,20191128_191647_HDR_2.jpg,110,62,0.0,3.0,-0.061728,0.363307,0.0,1.8523580000000002,3.460775,5.0,4.0,0.679012,1.776577,65.0,-1.043915,-6.669588
503,Control_A_-2.28.jpg,92,112,0.0,3.0,-0.19753099999999998,0.5756319999999999,0.0,1.27393,2.318103,5.0,3.0,0.839506,1.510921,32.0,-0.7429680000000001,-5.114033999999999
12801,20191128_192218_HDR_2.jpg,141,86,3.0,3.0,0.45679,1.571736,3.0,0.179194,-1.4701440000000001,11.0,3.0,1.62963,2.899316,58.0,-1.007527,-6.557819
16648,Control_A_3-4.jpg,283,122,0.0,13.0,-2.1728400000000003,3.724428,0.0,1.036602,1.049026,6.0,17.0,-3.024691,5.799053,50.0,-0.92891,-5.4670190000000005
22570,20191128_192452_HDR_2.jpg,122,49,0.0,1.0,-0.024691,0.155183,0.0,0.72291,0.814855,6.0,2.0,1.7777779999999999,1.602467,61.0,-1.018239,-7.335201
17456,20191128_191356_HDR_2.jpg,84,67,0.0,1.0,-0.024691,0.155183,0.0,2.321898,4.611803,10.0,5.0,-0.27160500000000004,2.519124,59.0,-1.014153,-6.213515
22379,Control_3_Bregma_-2.jpg,145,52,0.0,1.0,-0.049382999999999996,0.216666,0.0,1.512904,2.306263,4.0,4.0,-0.7160489999999999,1.8474849999999998,52.0,-0.9601700000000001,-6.104426999999999
12627,Control_3_Bregma_-2.jpg,84,120,3.0,9.0,-0.17284000000000002,3.481131,3.0,0.223298,-0.796829,9.0,8.0,0.975309,3.858533,48.0,-0.912961,-6.247574
1690,20191128_191203_HDR_2.jpg,157,66,0.0,1.0,-0.012346,0.11042300000000001,0.0,4.695533999999999,8.827828,4.0,8.0,-2.2839509999999996,2.068187,63.0,-1.048111,-7.2739970000000005
532,Control_A_-2.28.jpg,149,111,0.0,6.0,-0.7901229999999999,1.463262,0.0,2.030704,3.399361,2.0,12.0,-4.580247,2.858231,28.0,-0.711069,-5.325497
16949,Control_3_Bregma_-2.jpg,125,152,0.0,7.0,-0.679012,1.4127040000000002,0.0,0.912739,1.735687,4.0,10.0,-1.061728,3.248345,38.0,-0.822473,-7.408419
6223,20191128_191028_HDR_2.jpg,117,53,3.0,2.0,1.765432,1.219913,3.0,0.5748949999999999,0.115282,6.0,3.0,1.407407,1.6538599999999999,60.0,-1.004567,-6.075899
8144,20191128_191500_HDR_2.jpg,126,101,0.0,39.0,-6.962963,10.503902,0.0,0.20981,-1.2188450000000002,17.0,47.0,-12.407407000000001,13.933508999999999,69.0,-1.0847639999999998,-4.735596
23667,20191128_192514_HDR_2.jpg,81,97,0.0,32.0,-5.6543209999999995,9.363919000000001,0.0,0.0042,-0.507634,4.0,34.0,-6.839506,9.829983,52.0,-0.978879,-4.793846
11421,Control_A_-4.08.jpg,85,101,0.0,108.0,-13.308642,26.917634999999997,0.0,-0.24424899999999997,-0.950716,18.0,127.0,-22.234568,32.884111,29.0,-0.796442,-3.858794
2316,20191128_191420_HDR_2.jpg,220,66,34.0,26.0,26.0,14.984766,34.0,-0.596476,-1.356367,74.0,25.0,37.543209999999995,23.221451000000002,133.0,-1.291169,-4.596573
17881,20191128_190910_HDR_2.jpg,174,55,0.0,10.0,-0.592593,1.6538599999999999,0.0,2.171604,3.955025,2.0,11.0,-2.481481,2.368054,99.0,-1.237013,-7.166067
6723,Control_A_-2.76.jpg,114,90,0.0,27.0,-2.9629630000000002,6.483492,0.0,0.816709,-0.548503,12.0,27.0,-0.037037,8.721259,68.0,-1.045731,-5.269527
18048,Control_A_3-4.jpg,227,110,0.0,6.0,-0.518519,1.325077,0.0,1.112544,1.0735270000000001,12.0,9.0,-0.679012,3.592953,41.0,-0.8636940000000001,-5.0009
24480,Control_3_Bregma_-2.jpg,166,161,0.0,1.0,-0.074074,0.261891,0.0,1.952741,2.780987,2.0,3.0,-0.407407,1.2047,41.0,-0.8561780000000001,-6.298316000000001
19251,Control_A_3-4.jpg,118,65,0.0,8.0,-1.074074,1.8309939999999998,0.0,1.117791,1.9834720000000001,5.0,12.0,-3.148148,3.1899189999999997,38.0,-0.825101,-5.641621
20476,Control_A_-2.28.jpg,114,62,1.0,2.0,0.48148100000000005,0.7874180000000001,1.0,0.878704,-0.392583,6.0,2.0,1.641975,1.920061,41.0,-0.8418040000000001,-5.689312999999999
11675,Control_2_Bregma_-3.12_PS_(1x).jpg,95,107,9.0,18.0,1.814815,8.012507000000001,9.0,-0.329325,-1.436294,18.0,17.0,3.074074,9.222594,58.0,-0.9990290000000001,-6.236732
16435,20191128_192452_HDR_2.jpg,137,46,0.0,9.0,-1.45679,2.582225,0.0,0.646513,1.0925040000000001,3.0,16.0,-3.679012,5.3444959999999995,60.0,-1.025734,-5.723591000000001
17078,20191128_192922_HDR_2.jpg,151,21,3.0,12.0,-0.530864,4.3350040000000005,3.0,0.171768,-0.655551,15.0,13.0,1.074074,6.032376999999999,75.0,-1.113891,-5.856791
2740,20191128_192315_HDR_2.jpg,74,32,0.0,13.0,-0.7901229999999999,2.158624,0.0,1.52847,2.547993,7.0,16.0,-2.234568,3.865873,86.0,-1.1773,-6.970689
6816,20191128_191558_HDR_2.jpg,226,134,5.0,6.0,-0.333333,2.666667,5.0,-0.08142200000000001,-2.16905,9.0,5.0,1.481481,3.2474529999999997,102.0,-1.250936,-7.165797
21750,Control_3_Bregma_-2.jpg,220,160,0.0,15.0,-2.740741,3.650732,0.0,0.240193,-0.354928,11.0,16.0,-1.839506,5.278554,48.0,-0.9434020000000001,-6.306101
19933,20191128_191349_HDR_2.jpg,116,73,0.0,58.0,-1.2716049999999999,7.114603999999999,0.0,1.346486,2.655652,5.0,63.0,-1.888889,8.14377,44.0,-0.8824219999999999,-5.289301999999999
5897,Control_3_Bregma_-2.jpg,177,110,0.0,11.0,-0.8765430000000001,2.316781,0.0,1.0236319999999999,1.833954,5.0,12.0,0.320988,3.387804,48.0,-0.918539,-5.169137999999999
17944,20191128_191420_HDR_2.jpg,82,101,27.0,20.0,22.0,11.124436,27.0,-0.459451,-1.258381,68.0,19.0,35.098765,21.300672,80.0,-1.035272,-3.9948410000000005
23033,Control_A_-4.08.jpg,232,88,0.0,94.0,-11.518519,21.536710999999997,0.0,-0.625812,-1.592942,47.0,94.0,-3.074074,28.329533,72.0,-1.1761549999999998,-5.070397
6869,20191128_191118_HDR_2.jpg,78,36,4.0,7.0,1.8024689999999999,3.092882,4.0,0.14009000000000002,-0.078178,11.0,7.0,3.308642,5.215461,65.0,-1.043269,-5.283965
20089,Control_3_Bregma_-2.jpg,192,161,0.0,6.0,-0.814815,1.42388,0.0,0.480612,0.647858,0.0,16.0,-8.62963,3.811757,35.0,-0.8594860000000001,-5.44615
3457,Control_A_3-4.jpg,236,143,0.0,6.0,-0.654321,1.389204,0.0,1.268202,-1.545917,5.0,9.0,-1.851852,3.119477,41.0,-0.8589969999999999,-6.035588
3606,Control_A_-2.28.jpg,88,125,5.0,16.0,0.950617,4.548507,5.0,-0.047817,-1.110258,13.0,15.0,1.864198,5.274568,36.0,-0.806588,-4.386483
2050,20191128_192922_HDR_2.jpg,106,70,0.0,7.0,-0.8641979999999999,1.638677,0.0,1.0626719999999998,1.7183669999999998,2.0,10.0,-2.061728,2.953741,53.0,-0.972333,-6.110797
3039,Control_3_Bregma_-2.jpg,54,99,0.0,2.0,-0.358025,0.653738,0.0,1.607616,2.1375759999999997,2.0,4.0,-1.555556,1.247219,46.0,-0.907581,-7.355138
11257,20191128_192315_HDR_2.jpg,148,93,1.0,7.0,-1.9506169999999998,2.0421560000000003,1.0,0.207304,-1.846473,17.0,7.0,-1.765432,3.662528,88.0,-1.1947860000000001,-6.6582
10243,20191128_191558_HDR_2.jpg,154,35,0.0,17.0,-2.740741,4.6315550000000005,0.0,0.554629,-0.8335790000000001,3.0,17.0,-2.91358,5.12124,86.0,-1.171491,-5.940062999999999
737,20191128_192922_HDR_2.jpg,118,59,0.0,14.0,-3.358025,4.3611889999999995,0.0,0.36895,-0.26613600000000004,0.0,18.0,-6.728395,5.060162,56.0,-1.016131,-5.6977199999999995
7743,20191128_191349_HDR_2.jpg,191,96,0.0,74.0,-4.160494,14.586867999999999,0.0,0.671714,1.191671,30.0,86.0,-6.814814999999999,18.465925,56.0,-0.9949399999999999,-5.36527
2960,Control_2_Bregma_-3.12_PS_(1x).jpg,114,77,0.0,4.0,-0.44444399999999995,0.929622,0.0,1.4685219999999999,2.433384,4.0,8.0,-2.641975,2.602509,51.0,-0.964133,-5.615316
16256,20191128_192402_HDR_2.jpg,31,107,0.0,10.0,-2.641975,2.928399,0.0,0.166902,-0.975318,13.0,9.0,0.22222199999999998,6.036923000000001,48.0,-0.9457559999999999,-5.906137
21433,Control_3_Bregma_-2.jpg,79,101,0.0,1.0,-0.012346,0.11042300000000001,0.0,2.151521,3.545875,3.0,5.0,-1.3209879999999998,1.7626240000000002,42.0,-0.8544200000000001,-5.7207300000000005
23023,Control_A_-4.08.jpg,225,85,0.0,84.0,-10.580247,19.899664,0.0,-0.616059,-1.521282,29.0,101.0,-19.530864,26.456153999999998,54.0,-1.1601139999999999,-5.122031
6829,20191128_190652_HDR_2.jpg,131,76,2.0,1.0,1.481481,0.931097,2.0,0.9708319999999999,0.632146,11.0,3.0,2.7160490000000004,3.060035,89.0,-1.1792040000000001,-7.036650999999999
2614,20191128_191647_HDR_2.jpg,215,56,2.0,6.0,0.246914,1.781461,2.0,0.516252,-0.3449,28.0,6.0,2.666667,9.237604,100.0,-1.2398870000000002,-5.811063
18000,Control_3_Bregma_-2.jpg,207,146,0.0,7.0,-1.061728,1.738068,0.0,1.588568,2.807099,5.0,9.0,-1.037037,3.360792,46.0,-0.8828370000000001,-4.840351
14817,20191128_191647_HDR_2.jpg,128,38,0.0,1.0,-0.012346,0.11042300000000001,0.0,2.126188,3.690025,2.0,5.0,-1.0864200000000002,1.297648,70.0,-1.0876370000000002,-7.573761999999999
4468,20191128_191028_HDR_2.jpg,31,66,2.0,11.0,0.358025,3.13998,2.0,0.7547159999999999,-0.020257,11.0,11.0,1.209877,3.822339,56.0,-0.9712770000000001,-5.813986
14343,20191128_192922_HDR_2.jpg,110,91,0.0,5.0,-0.17284000000000002,0.7664270000000001,0.0,2.729422,5.233154,4.0,8.0,-0.296296,2.2956990000000004,50.0,-0.9359649999999999,-5.565626
2127,20191128_192452_HDR_2.jpg,150,49,3.0,7.0,0.333333,3.3370349999999998,3.0,0.039629000000000004,-0.284249,9.0,7.0,1.987654,5.1363959999999995,71.0,-1.085974,-5.956917
18102,Control_A_-2.28.jpg,189,51,0.0,10.0,-1.962963,2.526132,0.0,0.601143,-0.24737399999999998,5.0,10.0,-1.296296,3.241111,46.0,-0.9063700000000001,-5.700194000000001
23781,20191128_191118_HDR_2.jpg,97,72,0.0,16.0,-1.7283950000000001,3.6243769999999995,0.0,0.9150379999999999,1.184268,5.0,16.0,-1.308642,4.423958,55.0,-0.9709620000000001,-5.783915
18886,Control_A_-2.28.jpg,179,96,0.0,4.0,-0.407407,0.857469,0.0,1.7099509999999998,2.3961,3.0,7.0,-1.518519,1.819721,36.0,-0.800058,-6.096587
6443,20191128_191203_HDR_2.jpg,45,26,3.0,6.0,-0.27160500000000004,2.160317,3.0,0.186427,-1.864063,12.0,6.0,-0.185185,2.713074,73.0,-1.099266,-6.2947370000000005
12729,Control_A_-4.08.jpg,185,75,0.0,68.0,-2.1851849999999997,9.770339,0.0,0.919902,1.164703,20.0,81.0,0.19753099999999998,14.425988,53.0,-0.947019,-4.644156
19890,Control_A_-4.08.jpg,212,78,5.0,117.0,-10.172839999999999,27.085503000000003,5.0,-0.770212,-2.06775,60.0,116.0,-0.617284,33.910764,74.0,-1.18556,-4.515702
17757,20191128_191420_HDR_2.jpg,123,25,1.0,69.0,-7.45679,19.292453,1.0,-0.65999,-1.384839,50.0,70.0,5.469136,28.205195,72.0,-1.177693,-4.124578
15841,Control_A_-4.08.jpg,284,90,0.0,0.0,0.0,0.0,0.0,7.110003,13.998810999999998,9.0,5.0,2.938272,2.496149,74.0,-1.090625,-6.627573
22289,Control_3_Bregma_-2.jpg,99,69,0.0,3.0,-0.530864,0.9307690000000001,0.0,1.2745360000000001,1.884585,7.0,6.0,-0.592593,2.976359,48.0,-0.9253239999999999,-5.736802
24037,20191128_192452_HDR_2.jpg,106,93,7.0,4.0,3.9135800000000005,3.7784230000000005,7.0,-0.158047,-0.8970610000000001,16.0,4.0,5.506173,5.352105,57.0,-0.9877819999999999,-5.290714
5993,Control_2_Bregma_-3.12_PS_(1x).jpg,238,48,0.0,10.0,-1.1728399999999999,2.164758,0.0,0.9037379999999999,-0.8486899999999999,8.0,11.0,-0.012346,3.6800889999999997,77.0,-1.123311,-6.955992
3787,Control_A_3-4.jpg,111,104,0.0,21.0,-0.493827,2.5921220000000003,0.0,2.087209,3.820725,4.0,23.0,0.209877,3.4452190000000003,41.0,-0.8417450000000001,-6.401029
12502,20191128_192218_HDR_2.jpg,34,63,2.0,5.0,0.604938,1.6900509999999997,2.0,0.688282,0.7206319999999999,16.0,5.0,1.8024689999999999,4.98744,48.0,-0.894891,-4.732039
18772,Control_3_Bregma_-2.jpg,107,148,0.0,0.0,0.0,0.0,0.0,2.388329,4.633711,4.0,5.0,0.419753,1.92363,37.0,-0.799834,-5.4339889999999995
5537,Control_2_Bregma_-3.12_PS_(1x).jpg,234,93,0.0,6.0,-0.91358,1.3806200000000002,0.0,0.838507,1.134976,8.0,5.0,0.7160489999999999,2.872752,69.0,-1.075023,-5.786093
15413,Control_A_-4.08.jpg,302,164,0.0,11.0,-0.185185,1.248318,0.0,1.707366,2.188877,5.0,25.0,-2.4567900000000003,4.716793,76.0,-1.130376,-7.34386
15762,20191128_190652_HDR_2.jpg,117,36,0.0,3.0,-0.08642000000000001,0.42156499999999997,0.0,2.682643,5.267059,6.0,4.0,1.9012349999999998,2.231121,92.0,-1.192257,-7.392939999999999
4433,Control_3_Bregma_-2.jpg,139,32,0.0,11.0,-2.012346,3.2336720000000003,0.0,0.954752,0.13881,3.0,13.0,-2.987654,4.167758999999999,55.0,-0.977483,-5.100053
20689,20191128_191647_HDR_2.jpg,72,76,0.0,4.0,-1.2716049999999999,1.295885,0.0,0.781474,0.53637,1.0,5.0,-1.975309,1.832325,58.0,-1.011636,-6.708258
12798,20191128_191558_HDR_2.jpg,125,64,0.0,0.0,0.0,0.0,0.0,4.034496,7.91392,3.0,5.0,-0.345679,2.109125,69.0,-1.080135,-6.020664
4585,20191128_191134_HDR_2.jpg,83,82,3.0,6.0,-0.518519,2.434886,3.0,0.070675,-1.1928290000000001,8.0,7.0,-0.19753099999999998,3.546585,65.0,-1.0620450000000001,-6.000772
7992,20191128_191356_HDR_2.jpg,131,68,0.0,0.0,0.0,0.0,0.0,6.241249,12.438922999999999,4.0,5.0,-0.333333,1.9309049999999999,67.0,-1.060768,-7.244058
22825,20191128_192514_HDR_2.jpg,101,26,0.0,11.0,-1.851852,2.8722220000000003,0.0,1.510343,2.589371,3.0,13.0,-3.0,3.981438,54.0,-0.9678100000000001,-5.144387999999999
3846,20191128_192922_HDR_2.jpg,167,104,0.0,6.0,-0.17284000000000002,0.885969,0.0,1.8375080000000001,3.2886620000000004,6.0,7.0,0.283951,2.289183,60.0,-1.013849,-5.994686
3678,20191128_191028_HDR_2.jpg,24,44,1.0,9.0,-1.851852,2.3099950000000002,1.0,0.302195,-0.6376430000000001,7.0,10.0,-1.382716,3.9270129999999996,56.0,-0.9886280000000001,-5.932994
19573,20191128_192452_HDR_2.jpg,130,104,0.0,6.0,-1.2469139999999999,1.410112,0.0,0.8384780000000001,0.34897100000000003,3.0,6.0,-1.530864,2.108691,52.0,-0.96178,-6.412262999999999
